Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
SRR5264037_1	0.00499618999516	0.00440309741915	0.00690665870775	0.00993225078906	0.00796711916624	0.00809557700528	0.0138570477437	0.0309064094449	0.0502844111219	0.0506807172211	0.0386548769702	0.0336258892289	0.0370395879728	0.0411748371319	0.0461491619629	0.0506725177846	0.0549498905102	0.0602986562763	0.0670030622162	0.0759896446583	0.0865341200419	0.0998636707019	0.119851163828	0.14750786326	0.17964692133	0.222663898537	0.286704231019	0.366648737232	0.460414760298	0.57724306519	0.698717717452	0.820913920129	0.96087010234	1.11573286017	1.28347419965	1.44740826744	1.6432354102	1.85476174077	2.06108962859	2.27918097468	2.49636491647	2.71650338855	2.9308503253	3.17265990814	3.41573493736	3.62617620917	3.85226473903	4.07226928699	4.25699165953	4.39940493956	4.45755534346	4.45890551735	4.39802470108	4.25728137296	4.06003846082	3.78594769634	3.44484293706	3.07050039521	2.69111246675	2.32794302376	1.97241545561	1.642743444	1.35277857039	1.09040480072	0.863061757063	0.6788067524	0.531408214961	0.424730812499	0.345986157165	0.279898698695	0.229805607759	0.194496100895	0.164658351345	0.132579422475	0.109508941212	0.0918145571703	0.0773179533769	0.0657048180982	0.0564175896499	0.0492977455923	0.0433914181417	0.0389855875771	0.0352903748454	0.0319040075566	0.0289522104041	0.026809424323	0.0243495933626	0.021851498365	0.0192304118194	0.0166721876206	0.0143872779729	0.0117579919908	0.00906584366189	0.00707611372946	0.00560841458975	0.00442222943773	0.00336450212475	0.00234503884893	0.00164262045246	0.00108232562258	0.000552095393338
SRR5264037_2	0.00469554719729	0.00406145700534	0.00653222223604	0.0093227657101	0.00771294190381	0.00800538867337	0.012919587661	0.0268012431994	0.0435499703385	0.0443808471418	0.0347383031883	0.031975091188	0.035752300866	0.0399230837665	0.0443835802891	0.0483275119572	0.0531159861654	0.0588692613984	0.0652702925602	0.073423271192	0.0832953995253	0.0967096868619	0.115062771513	0.141765621406	0.174981561504	0.218241818221	0.280866424118	0.361103431726	0.457009573259	0.574332657654	0.695635204633	0.822469641907	0.969059268438	1.12681106886	1.29876430307	1.46511185201	1.66036243447	1.86901090539	2.06991910294	2.28288594672	2.49041656036	2.69315596665	2.89083631713	3.11818224927	3.34503621489	3.54579408932	3.75853681502	3.96241867691	4.1413742347	4.28116379055	4.35129361915	4.37898860155	4.35226388647	4.24095919261	4.07018121177	3.82740939582	3.50263222591	3.12007358726	2.73930242699	2.37902167263	2.01433235154	1.67681324855	1.3860173	1.12236970437	0.886469020936	0.697365286924	0.551956380061	0.450545679707	0.371237942208	0.306776661272	0.256303628622	0.22204909252	0.19712552157	0.166115231407	0.14241884363	0.125574456333	0.111578008604	0.0975651619916	0.0853807909756	0.0748554404187	0.0657813911201	0.0585030196496	0.0519243339081	0.0451078643446	0.0390375440156	0.0353286630222	0.0312836049011	0.0262245491024	0.0217640525797	0.0179841097545	0.0145840744149	0.0118563933305	0.00938562809982	0.0069695258167	0.00514924966222	0.00377174338315	0.00258282427325	0.00171641655407	0.00112878986757	0.00060402557078	0.000262382148393
SRR5264040_1	0.0145172450462	0.0104070275282	0.00992071783058	0.0129358379556	0.00937316913405	0.00944521501517	0.0171865449418	0.0396540529699	0.0628780427497	0.0595207046894	0.0408968444192	0.0307095568285	0.0322585432726	0.0359256786218	0.0387786955142	0.0417217697581	0.0460337157433	0.0499782277347	0.0541568888398	0.0604753126143	0.0680545393084	0.0778059493183	0.0926437985355	0.114189119285	0.140021169962	0.178061395194	0.235294643158	0.308756225845	0.397772514266	0.511522153676	0.637425933232	0.768149582235	0.917288158453	1.07651676032	1.24326695218	1.40090334008	1.56729690482	1.73809247291	1.90255520804	2.06876865808	2.23181569165	2.39765090082	2.55780168997	2.77579811707	3.02211217774	3.20621822236	3.44048621172	3.675157658	3.87722834308	4.04003402295	4.12526069802	4.12688533264	4.12971673577	4.15257689385	4.03163347321	3.88085585319	3.72098244069	3.4846791552	3.27453572914	2.99183849849	2.5825098249	2.15583610542	1.79171982452	1.43215324101	1.12087180703	0.938113020391	0.761924818106	0.595495230419	0.48263535764	0.398089516143	0.328558036271	0.286573299047	0.258367336588	0.238547514691	0.194124024391	0.154469971421	0.127521209587	0.104423300099	0.0865703307569	0.0687966118839	0.0610120544286	0.0575430452526	0.051664101353	0.0474566218954	0.0458067712177	0.0444847292991	0.0436129741375	0.0424926606861	0.0402592383713	0.0371792769533	0.0332563787262	0.0281519280486	0.0233104448372	0.0189012369125	0.0150756006249	0.0119452070901	0.00907778102144	0.00669306235629	0.00487030156389	0.0034978275285	0.00198126173087
SRR5264040_2	0.0152447804908	0.0105222126214	0.0088327508893	0.0117289710015	0.00984858928685	0.0102628496263	0.0160156649485	0.0336811667271	0.0523949272777	0.0508891810005	0.0373842939352	0.0305507994666	0.0320817615906	0.0346213575844	0.0378237701214	0.0405542860978	0.0438071303282	0.0484720619765	0.053234254748	0.0584143101227	0.0662024045039	0.0779493868245	0.0937921431096	0.116313496519	0.145250481794	0.184378271418	0.241683084284	0.315727617127	0.40371651322	0.515253407913	0.641123710349	0.778654540774	0.929481326963	1.08575833831	1.25824913912	1.41744398417	1.5869052811	1.76045154521	1.91969321969	2.08588005881	2.25039904978	2.41464787097	2.56882836477	2.78257949539	3.02504066866	3.20297809236	3.42952446407	3.65492171362	3.84977176597	4.00527068833	4.08605865905	4.06972239262	4.05056915588	4.07681885235	3.96785037176	3.82051057695	3.66175520809	3.42605188175	3.22819393911	2.96109688357	2.56031981763	2.14818841612	1.80253679343	1.45489672112	1.14094862232	0.956530725996	0.785945522748	0.622471188283	0.50597397631	0.424912233544	0.366206140051	0.325608626788	0.292255266068	0.272673359937	0.236427381369	0.199374495706	0.16639216816	0.13655461693	0.115567827908	0.0968972945234	0.0835473048024	0.0738067834302	0.064347238636	0.0559863843073	0.0495959682887	0.0440340729489	0.0394447888409	0.03503201566	0.0307777420873	0.026555888889	0.0225285579371	0.0184579998192	0.0148485314705	0.0118838683458	0.00885076220841	0.0063904160186	0.00453164788692	0.0028025612528	0.00162822324713	0.000969008967872	0.000435873922351
SRR5264043_1	0.00303592151569	0.0025196781048	0.00384276552211	0.00550089833191	0.00414362260925	0.00417097325353	0.00784621607939	0.0163659417743	0.029460062726	0.034297707934	0.027449790371	0.0235386482382	0.0259523425964	0.0291865562831	0.0322737602568	0.035401990197	0.0393507394657	0.0440584691133	0.0493542376131	0.0545576976884	0.0610979205032	0.0699800422349	0.0819903939067	0.0992383939592	0.119806078462	0.148732803624	0.192900675315	0.2523507195	0.325534205947	0.425141833604	0.540308559029	0.664969376851	0.814679966009	0.976486377601	1.15355786754	1.32430793981	1.51281541789	1.71849910057	1.92584775373	2.14660506025	2.36692817529	2.5896547282	2.81222743374	3.06789441885	3.3262622801	3.55672564651	3.80219426014	4.04798424384	4.25014994991	4.40224688278	4.47856885566	4.504022049	4.46703372143	4.34537121799	4.15287054585	3.88871118568	3.57367962713	3.22640165898	2.84962260213	2.48448808209	2.13311435496	1.80267754602	1.50004608584	1.21400962907	0.973631654104	0.777178813863	0.617454470066	0.499354388042	0.419846065104	0.349705337834	0.296610899615	0.259574708422	0.223871861137	0.187967302852	0.161221791571	0.143375496175	0.127040323875	0.110814554153	0.100058913288	0.0912964506248	0.0841887019412	0.0785134432519	0.07301254492	0.0681031042708	0.0644757250724	0.0615286931507	0.0572107101841	0.0531628148298	0.0485029488097	0.0437986379926	0.0378874799964	0.0306258839386	0.0242360896674	0.0187864737936	0.0145539615904	0.0110120531554	0.00782912192671	0.00558978792584	0.00405131418478	0.00255728524069	0.00132650624784
SRR5264043_2	0.00293335008101	0.00240343252558	0.00307010299854	0.00438293100682	0.00376070523206	0.00408891223413	0.00721371639968	0.0138086258475	0.0242326169862	0.0284856327214	0.0236856053161	0.0217881585854	0.0245334734048	0.0273745152665	0.0302155571281	0.0339147235473	0.0384344074717	0.0426634914463	0.0477575376242	0.0535421860357	0.0603695754434	0.0691593692176	0.0813064471172	0.0988552652591	0.119638289901	0.149734188226	0.195782314381	0.256582661515	0.332049759053	0.432419562874	0.546898848961	0.671114942776	0.824367099805	0.993127037683	1.17010924473	1.34289997485	1.53443269232	1.74614330277	1.95602484295	2.16727733112	2.37820503112	2.59058914969	2.7971817822	3.03383270599	3.27098619674	3.48012585234	3.7035972137	3.92110956668	4.11285425117	4.27184661191	4.36236678685	4.40188496119	4.38406263721	4.27862271897	4.11562007892	3.88472987179	3.57612298163	3.21439442065	2.84754104408	2.50445190576	2.16095592751	1.820342017	1.51441548401	1.24322761091	1.00395444993	0.806746486382	0.647114805749	0.534556898154	0.452395745302	0.385807330934	0.330634366357	0.295502541844	0.270893854334	0.241379155908	0.217809790572	0.199454130217	0.184230111673	0.167324032243	0.151009409182	0.137799077349	0.126038326441	0.11407586498	0.103320248016	0.091388555962	0.0804449037367	0.0727149450734	0.0652755863598	0.0563661337827	0.046605394294	0.0383968004193	0.0317984721485	0.0254975814734	0.0196377189572	0.0145402539563	0.0110393792676	0.00815731153063	0.0052752437937	0.00341198529236	0.00209573846114	0.001162399799	0.000495729326044
SRR5264054_1	0.00404747723705	0.00325114431724	0.00412974303455	0.00548548337737	0.00398824586285	0.00391256132915	0.0077922163393	0.020148539124	0.0329260627918	0.0325509307552	0.0248969209557	0.0215338951539	0.0238768250667	0.026864718832	0.029464318033	0.0324555024301	0.0364898171396	0.0404451566834	0.0444498557058	0.050139358261	0.0569081880794	0.0667932463071	0.081183179606	0.10107175881	0.128489303801	0.166545461725	0.22116007937	0.293652700128	0.380861026743	0.493193327915	0.625187154689	0.766203894134	0.927750886003	1.1026183558	1.28546889859	1.46057329389	1.64499017746	1.83969686699	2.02481465516	2.21157117801	2.401848677	2.59842773608	2.78927451438	3.0270884818	3.30578196931	3.53303629896	3.77783298727	3.99829216204	4.20591787241	4.3896865015	4.5433458487	4.51413490933	4.3354174002	4.21693490801	4.01656833162	3.78637875831	3.56299092115	3.2862125814	3.02677258114	2.69477743811	2.27212538624	1.8547383454	1.50078152508	1.17572961536	0.902975718427	0.74835879734	0.598980562237	0.45936234135	0.363581918636	0.29149075497	0.237373022742	0.205453893311	0.177868526093	0.170826573827	0.141210886727	0.108488843113	0.087570296124	0.0693829736124	0.0555228320494	0.0407051166035	0.0326628122398	0.0280526369479	0.0233338708032	0.0197668258236	0.0170092762913	0.0144096770903	0.012774233036	0.0107603663131	0.00899329698282	0.0077494381246	0.00622587555488	0.00457726897296	0.00344529159935	0.00278716521934	0.00217181705403	0.00151698130592	0.00114513990122	0.000862145557811	0.000556116791107	0.000282994343404	8.55564294011e-05
SRR5264054_2	0.00419884423193	0.00329392090608	0.00377106229607	0.00517616142384	0.00433046944296	0.00461346364668	0.00751250891966	0.0164992202029	0.0268153461175	0.0274932159544	0.0221722667984	0.0198951506475	0.0217411942322	0.0243802797134	0.0273681720039	0.0305600833714	0.0339691763371	0.0377336573727	0.0422681458927	0.0482439304736	0.0565758063319	0.0673986893091	0.0811337800803	0.101851588297	0.129821945641	0.169276602648	0.224796116661	0.295587445785	0.383137954903	0.497395219339	0.631791141064	0.7764702824	0.937625609528	1.11585272653	1.30611038781	1.49201125461	1.69297991745	1.89730831379	2.08138288079	2.26697113772	2.45737029611	2.64735483508	2.83424947222	3.06651531961	3.33348415389	3.54281101762	3.76287849858	3.9689213133	4.18049896814	4.36793984991	4.49212823652	4.40601573283	4.20064749732	4.11179060798	3.93068418949	3.69284401442	3.47444817364	3.20806178093	2.95424888649	2.64526199422	2.24627307328	1.83532600192	1.49689784057	1.18919758474	0.921560752521	0.770132528489	0.626246429049	0.485604891061	0.387823812416	0.31879955175	0.269193300343	0.234055950258	0.204900966014	0.198076198822	0.172172357291	0.14376763675	0.118057942405	0.0922561104125	0.0745821352011	0.0587048441204	0.047760207823	0.0405339837374	0.0332978877609	0.0269305181772	0.0216622191056	0.0176377782783	0.0149822396457	0.012277341559	0.0100528754926	0.00861157943178	0.00687741727643	0.00534727419818	0.00426794746772	0.0032511427125	0.00247784459768	0.00184604358473	0.00125043950481	0.00077658874509	0.000444235087234	0.00026654105234	0.000148078362411
SRR5264057_1	0.0191618270262	0.0138192917908	0.0132251266116	0.0172258388176	0.0131954183527	0.0132548348706	0.0227268181009	0.0510635457679	0.0786229073255	0.0717454453773	0.0471866179742	0.0354914666987	0.0378334677797	0.0411607927827	0.0443346251145	0.047939227201	0.0515933430526	0.0560050195074	0.0624121006888	0.0696262562385	0.0777960274512	0.0898575805871	0.105172188079	0.12674038408	0.154636439239	0.192682816208	0.249158216482	0.323295176706	0.415663105175	0.536105338356	0.670658994542	0.811763321827	0.983511718225	1.16403890514	1.35132472098	1.52774226541	1.70497183558	1.90490841835	2.08628724203	2.25309911606	2.42187173519	2.59698211622	2.76202139747	2.93637421791	3.12452652462	3.30078562501	3.47859945761	3.63570168234	3.77888558775	3.90157079448	3.96640906965	3.99107187596	3.98579866	3.93190292688	3.80999013488	3.59870004581	3.34725924476	3.06635280221	2.78947678012	2.48268454127	2.14627316823	1.84528394263	1.56636300205	1.29175471039	1.04832523651	0.846858678406	0.685790401103	0.570408474697	0.478416850841	0.430145881415	0.380508332077	0.34658150035	0.315303655047	0.275044012786	0.24705883285	0.229352710512	0.214142081927	0.194425700734	0.186642136887	0.18144319157	0.172664401049	0.171634514738	0.169812408189	0.164405505059	0.160236446052	0.156815044896	0.150878344482	0.142485761327	0.133499012993	0.122447540661	0.109776968217	0.0951605048107	0.0784991229132	0.063600431047	0.0514992668992	0.0402348853786	0.0310698874909	0.0244102861084	0.0179041773971	0.0121358237833	0.00670416377094
